player,season_end_year,squad,comp,nation,position_group_model,age,league_strength,cmp_percent_total,cmp_percent_short,cmp_percent_medium,cmp_percent_long,ppm_team.success,plus_per__minus__team.success,xgplus_per__minus__team.success..xg,xgplus_per__minus_90_team.success..xg,on_minus_off_team.success..xg,ga90,save_percent,cs_percent,_per_90_expected,cmp_percent_launched,launch_percent_passes,avglen_passes,launch_percent_goal,avglen_goal,stp_percent_crosses,avgdist_sweeper,pass_cmp_pct,avrg_dist_pass,avrg_prg_dist_pass,att_total_p90,att_short_p90,att_medium_p90,att_long_p90,att_p90,live_pass_p90,dead_pass_p90,err_p90,touches_touches_p90,def_pen_touches_p90,def_3rd_touches_p90,ong_team.success_p90,onga_team.success_p90,onxg_team.success..xg._p90,og_p90,recov_p90,sota_p90,saves_p90,ga_goals_p90,fk_goals_p90,ck_goals_p90,og_goals_p90,cmp_launched_p90,att_passes_p90,thr_passes_p90,att_goal_p90,stp_crosses_p90,att_(gk)_passes_p90,live_touches_p90
Heurelho Gomes,2020,Watford,Premier League,BRA,GK,38,91.2,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Luca Plogmann,2020,Werder Bremen,Bundesliga,GER,GK,19,84.0,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Joseph Anang,2020,West Ham,Premier League,ENG,GK,19,91.2,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Lino Kasten,2020,Wolfsburg,Bundesliga,GER,GK,18,84.0,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Niklas Klinger,2020,Wolfsburg,Bundesliga,GER,GK,23,84.0,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Phillip Menzel,2020,Wolfsburg,Bundesliga,GER,GK,20,84.0,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
John Ruddy,2020,Wolves,Premier League,ENG,GK,32,91.2,0.04289165835594184,0.18051470215274018,0.10206695561769323,-0.019048567248524387,-0.036493812849426224,-0.052037366896029114,-0.03392653319345885,-0.0029530997140811924,0.014666750863025955,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-0.00461501491379035,-0.07381703879238276,-0.059339948459332804,0.0029211788054416595,-0.0020299168191052043,-0.07308672802616716,-0.030256723110963977,-1.0434575017865202,-1.0487393517756232,-1.015250924844506,-0.9900412595690781,-0.6900626070211119,-0.8532201384711554,-0.8830969184990711,-0.9913342893874726,-0.9556320721200501,-0.8829274380460466,-0.3239645081418822,-0.8709363581314717,-0.8594766647171871,-0.8703374263729724,-0.543313598874528,-0.3838555719812398,-0.5693286228234672,-0.13990736986033273,-0.6340607282674242,-0.6317831880616593,-0.7087697489148992,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,-0.6871409332230314,-0.8189888199205548,-0.7955474569639482,-0.38788552244716246,-0.33985595131849283,-0.8709363582292327
Fernando Pacheco,2021,Alavés,La Liga,ESP,GK,28,84.5,-0.20921076113731624,-0.12909412934861642,-0.11888178055897355,0.7894649417159421,-0.4860666962568455,-1.8022108563100079,-0.8575472645495557,-0.05279757861595454,-0.2953281130728183,-0.008385272794037942,-0.7730125613503702,0.09891620047283431,-0.11741244460202284,1.7974923014587236,1.474606734228229,1.3638968534461842,0.5627832747870203,0.30134294139545803,-0.3913766390103536,0.0800989116347245,0.8486159539597671,1.4400594271008702,1.494457108264622,0.5319185039469148,0.1619344341396413,-0.015083480221104811,0.8513648700906546,0.5322134653021862,0.2622889978484308,1.0396536316571467,-0.3239645081418822,0.6790291559257647,0.6932359757003215,0.6893421190543662,0.12894757606807167,0.26669437699014403,0.27296025019673725,-0.13990736986033273,0.3006815781676176,0.46657046378030026,0.43421539494460776,0.31905697192220034,-0.22904476199720597,0.13754778149601277,-0.29167937863505067,1.7077155817925795,0.8239392470770895,0.35148624327326095,1.0414387107450809,0.17800781506933305,-0.33985595131849283,0.679032640870281
Antonio Sivera,2021,Alavés,La Liga,ESP,GK,23,84.5,-2.730234956069891,0.18051470215274018,0.5439644279710321,-2.107708465406729,-2.2843582298865224,0.03547130757466981,0.057586881401663,0.26620708635603496,0.32962153262184374,-0.05641767093363705,0.059150225433578105,-0.04794571851155573,0.05587754046760058,-1.0270872511535145,1.4418358607251467,1.1988838909064146,1.9667897745542946,1.3514797582920224,1.5183628268947649,-2.3109398411885205,0.1944866972582302,0.5045796157412604,0.7489983127814478,0.4709814170909171,-0.03124522284947426,-0.32843146805870005,1.0326310334230733,0.4685118795749123,0.30104590513660034,0.7810405170995782,-0.3239645081418822,0.5144448594287793,0.6321714901717251,0.5261319625853993,-0.543313598874528,-0.3838555719812398,-0.09747665471522984,-0.13990736986033273,-0.6340607282674242,-0.2643487279658924,-0.06694257809238262,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,0.7932096213642051,0.6888467561089345,1.1528024208420655,1.2330203855911779,1.0950384113108529,-0.33985595131849283,0.5144479743113644
Paul Bernardoni,2021,Angers,Ligue 1,FRA,GK,23,83.1,-0.6924070651660592,0.18051470215274018,0.28619090243158396,-0.32224113311019953,-0.1983400508760973,-1.539684832897911,-1.2007225692812624,-0.08768871384726591,0.014666750863025955,-0.008385272794037942,-0.6125956385968385,0.056955652191579935,-0.01632661997807584,-0.6692219684696115,0.14738635735341907,0.31193921725515084,1.0733310928842106,1.0364387132230528,-0.30457029965102994,-1.0970278589859497,0.7244619994579747,0.9286360549798182,0.7469265177815216,0.37348281449243464,-0.1156200808223331,0.12730606151001117,0.5931075530190575,0.3655814711971155,0.15314740050332507,0.7838381240417088,-0.10225013397778246,0.5344227783688762,0.5402301360633676,0.5344098114354184,0.1881362630107112,0.26436502506451537,0.24567837893354444,-0.13990736986033273,-0.014862279370176461,0.42851233436089137,0.3838377915905661,0.316703377358262,-0.22904476199720597,0.1291641881086416,0.11547845512735734,0.41077819310762986,0.6687836217693574,1.371025515762724,0.8228158356409121,0.197045584757388,-0.33985595131849283,0.5344259381711007
Stefan Ortega,2021,Arminia,Bundesliga,GER,GK,27,84.0,-0.09366381886957383,-1.0966217277903592,-0.11888178055897355,0.6771713988042106,-0.43211795024795513,-2.2397542286635024,-2.710693910100773,-0.297035525235134,0.014666750863025955,-0.008385272794037942,0.29977560956387705,0.6653836022697668,0.24360835762635927,1.2606943774328683,0.835574700918135,1.0132443080491735,0.6614118305557959,0.8264113498437402,-0.44924753191656924,0.9261587780183345,0.8793229693238815,1.3866188586841908,1.2326767298901875,2.039345421124061,0.2500439642159652,1.6470148603479238,2.322525059644239,2.021756109287758,2.280929737932127,1.0185365969720783,0.41943074640833444,2.114115658368337,1.5995735639576045,2.084112205115219,-0.011936787446133641,0.26567987414574407,0.1510628884863573,-0.13990736986033273,1.201363829972755,0.8175416267605322,1.0484943155135462,0.31803191067945347,-0.22904476199720597,0.1756872274695464,0.16337937674646413,3.0613285962262133,2.926940196417125,0.5649702118924901,0.8854553070581569,0.197045584757388,-0.33985595131849283,2.1141223700537624
Rúnar Alex Rúnarsson,2021,Arsenal,Premier League,ISL,GK,25,91.2,-0.8289625423915741,0.18051470215274018,0.5439644279710321,-5.4091386270116315,-2.2843582298865224,0.03547130757466981,-0.011048179544678386,-0.6260090859874982,-0.7764401419012487,-0.7082859313996236,3.066967527062308,-0.04794571851155573,0.835682473280906,-4.682425495710529,-0.46706752082936315,-1.1319242049678384,-3.0052497721422093,-3.1524403675087984,-1.3751818184160207,-0.030256723110963977,0.6896643768761304,0.03557194964890496,-0.38383540822048046,2.2516028042702865,2.23343953524053,3.0280294031209625,1.1171484430666976,2.247699397997819,2.2309442273521705,1.8860192373134694,-0.3239645081418822,2.761753595868846,2.4501176789425867,2.5097532537194502,-0.543313598874528,-0.3838555719812398,0.2682086205686541,-0.13990736986033273,-0.6340607282674242,2.6291976452882717,4.9874463921349355,-0.33826354998914104,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.6901081950661745,3.3834893143840348,3.5559229955215086,0.49041965751296207,-0.38788552244716246,-0.33985595131849283,2.7617617637451173
Bernd Leno,2021,Arsenal,Premier League,GER,GK,28,91.2,0.8727287891879135,0.18051470215274018,0.28619090243158396,-0.2436356530719872,0.6468569699298509,1.348101424635154,0.698180783567516,0.13661144121116423,-0.3399673734795799,-0.22338743589510018,-0.021058235943187738,0.5954493551343429,0.08475920464587114,-1.2827053102134456,-1.5157354729279782,-1.709469573857034,0.29010432648511153,0.11465195172495751,-0.30457029965102994,0.6686622969450622,1.1287276308625902,0.7531978980892239,0.29855944653927946,0.7508329486354715,1.289440600131453,0.97150018258397,0.20550675320583792,0.7872611374535204,0.8518925231730398,0.49432358583127267,0.16039394579693675,0.8983299280907305,0.8639224467177842,0.8843013638038246,0.49534053269422756,0.0678335124259115,0.41934517199521065,2.415926436929084,0.5127973267214654,0.34307406521701694,0.4992428725022487,0.11812647075194851,-0.22904476199720597,-0.00711369611318458,1.4872791540604913,-0.03419841644980252,1.2952598976780398,1.2266422557125276,0.6961908246649685,0.21740888424167298,-0.33985595131849283,0.8983339061252257
Mathew Ryan,2021,Arsenal,Premier League,AUS,GK,28,91.2,2.2067707590064014,0.18051470215274018,0.5439644279710321,3.1476293428623014,0.10736950984094806,0.12297998204536875,0.3778838324845895,0.5702584076574625,0.4536194781961815,-0.4017934861278965,2.0643617598527313,0.728324424691648,0.9078866337265824,0.8005818711249921,-2.367778184008103,-2.431401284968528,-1.0732904150244316,-1.4138805262022642,4.81700372254906,0.006528488470932619,1.4767751661195088,1.1200116935398419,0.5986744840505009,0.18000669882681378,0.4360271070352241,0.618779687673411,-0.26079836156749864,0.19522081225400795,0.36620698543879715,-0.22658452240527238,-0.3239645081418822,0.3710089252874403,0.1799811143285493,0.29808898156021074,0.15156376991644926,-0.10072473648999038,0.7707309666039269,-0.13990736986033273,0.047954954575921215,0.334433355153135,0.6414444474820987,-0.052186041492574144,-0.22904476199720597,-0.2662816464590487,-0.29167937863505067,-0.39756495904796074,0.7360720126069947,1.9031785319100627,-0.10969832924292942,1.9518389063710393,-0.33985595131849283,0.371011717659434
Emiliano Martínez,2021,Aston Villa,Premier League,ARG,GK,27,91.2,-0.6188771928138602,0.18051470215274018,0.4334900598826986,-0.42330532173075763,0.3231644938765091,0.8230493778109602,0.18341782646995555,0.07181361863872884,0.014666750863025955,-0.15476972426710164,0.8612348392012394,1.1619167569312756,0.27249002180462983,0.26378394709913744,0.7700329539119718,0.7038450032871045,0.7078252685646312,0.5813794259012084,0.6213639868484215,-0.030256723110963977,0.742049969237252,1.0709606562270313,0.9695133343378329,0.7953618505519119,0.02799055072736151,0.5558323266869654,0.9837987522956463,0.8256930082887421,0.7643737316301601,0.7924742150369821,0.11946424018631727,0.9645280396792151,0.9551874619584876,0.9600508600396496,0.4624299612176758,0.13025041877918675,0.45922588660545366,-0.13990736986033273,0.11974607908574704,0.7870295253958547,1.0633863838561601,0.18119297859673036,0.9241422665093194,0.05007502119510358,0.11547845512735734,1.2114228390522146,1.3277020150662204,0.9923781773501944,0.7265563089432252,0.9051200829523702,-0.33985595131849283,0.9645321665578073
Pierluigi Gollini,2021,Atalanta,Serie A,ITA,GK,25,84.1,0.4105410201169423,-0.5161051687253135,-0.11888178055897355,1.1600336333246555,1.3122248373728316,2.573222867224939,2.402618130401661,0.4855227935242777,-0.0026929615173813246,-0.20966389356950046,-0.32183996610606075,0.9171468919572924,0.11364086882414172,0.391592976629103,-0.5735728597143788,-0.22435291099910235,0.6962219090624222,0.896420470970178,-0.6228602106352163,1.1468700475097102,1.0113816118374606,1.2123810548020248,0.7929053034730738,0.47085820721769583,-0.08258164239531611,0.44869065395900215,0.5308056469119823,0.4705739830771995,0.5548878620453532,0.1787589804591483,-0.3239645081418822,0.6159417335015969,0.5527806618908797,0.6179894531729799,1.0520681151863893,0.0770856305114714,0.9037424471871656,-0.13990736986033273,1.4157823259185116,0.15472424855335187,0.0944072950921274,0.12747487989163336,-0.22904476199720597,0.11008887883450441,0.35418323336283214,0.4333880916828097,0.9743408004941386,0.5933203746748426,0.31148174733528444,-0.09487736113876057,-0.33985595131849283,0.6159450765962898
Marco Sportiello,2021,Atalanta,Serie A,ITA,GK,28,84.1,1.2823952208644576,0.18051470215274018,0.32301569179436523,1.5867490963892343,1.186344430018754,1.260592750164455,1.4874839844504422,0.5104450329752144,0.04194629888938026,-0.02210881511963767,-1.2041330412504885,-0.5234985990324373,-0.2618207654933757,0.9411718036079544,-1.4583864442975851,-1.1112975846503668,0.45255135951603603,0.1846610728513953,0.24520318295801916,0.7422327201088541,1.2370007720804495,1.1118283671199938,0.6669390570131333,0.41215500479803235,0.2743917079518009,0.7325211492594226,0.12575006798453608,0.41346901702950645,0.5353116365941532,0.053961735747286806,0.2773544130644786,0.5579408957814207,0.4801085478156823,0.5664021489874863,1.1925021915232346,0.2526836180407206,0.8812513451134026,-0.13990736986033273,1.483378921480155,0.34056319840905763,0.19467452405097452,0.3049003965515148,-0.22904476199720597,0.16271906859931795,-0.29167937863505067,0.14506678484307955,0.9553147923776625,1.2348952361791292,0.1345096472413984,0.28007704248111087,-0.33985595131849283,0.557944108463295
